id	approved_rate	skipped_rate	expired_rate	rejected_rate	education	english_profile	english_tested	banned
3813	0.37280703	0.57894737	0.02631579	0.021929825	middle	0	0	0
3814	0.975	0.0	0.025	0.0	high	1	1	0
3815	0.0	0.0	1.0	0.0	none	1	1	0
3816	0.9539078	0.026052104	0.02004008	0.0	high	1	1	0
3817	0.8333333	0.0	0.0	0.16666667	none	1	1	0
3818	1.0	0.0	0.0	0.0	high	1	0	0
3819	0.65384614	0.34615386	0.0	0.0	none	1	1	0
3820	0.69518715	0.0	0.0053475937	0.29946524	high	1	1	0
3821	0.93333334	0.0	0.06666667	0.0	high	1	1	0
3822	0.902439	0.09756097	0.0	0.0	high	1	1	0
3823	0.875	0.0	0.125	0.0	basic	1	0	0
3824	0.9877551	0.0	0.012244898	0.0	high	1	0	0
3825	0.14285715	0.0	0.04761905	0.8095238	basic	1	1	0
3826	0.5641026	0.17948718	0.25641027	0.0	high	1	1	1
3827	0.6106557	0.15983607	0.06967213	0.15983607	high	1	1	0
3828	0.96	0.0	0.033333335	0.006666667	none	1	1	0
3829	0.4	0.0	0.0	0.6	high	1	1	0
3830	0.47619048	0.1904762	0.0952381	0.23809524	none	1	1	0
3831	0.962963	0.037037037	0.0	0.0	none	1	1	0
3832	0.7894737	0.14035088	0.07017544	0.0	none	1	1	0
3833	0.6	0.0	0.4	0.0	high	1	1	1
3834	0.6666667	0.0	0.33333334	0.0	high	1	0	1
3835	0.42553192	0.0	0.021276595	0.5531915	high	1	1	0
3836	0.96153843	0.0	0.03846154	0.0	high	1	1	1
3837	0.92893404	0.005076142	0.02538071	0.040609136	high	1	1	1
3838	0.6	0.2	0.2	0.0	high	1	1	0
3839	0.8947368	0.02631579	0.078947365	0.0	none	1	0	0
3840	1.0	0.0	0.0	0.0	none	1	1	0
3841	0.71428573	0.21428572	0.071428575	0.0	high	1	0	0
3842	1.0	0.0	0.0	0.0	high	1	0	0
3843	0.84210527	0.078947365	0.02631579	0.05263158	high	1	1	0
3844	0.6666667	0.0	0.0	0.33333334	none	1	1	0
3845	0.0	0.6	0.4	0.0	none	1	1	0
3846	0.5777778	0.022222223	0.06666667	0.33333334	none	1	1	0
3847	0.0	0.0	0.0	1.0	none	1	1	0
3848	0.8671875	0.0	0.01953125	0.11328125	high	1	1	1
3849	0.7747748	0.09009009	0.045045044	0.09009009	high	1	0	0
3850	0.96428573	0.017857144	0.017857144	0.0	high	1	1	0
3851	0.28683037	0.6808036	0.02455357	0.0078125	high	1	1	1
3852	0.0	0.0	1.0	0.0	none	1	0	0
3853	0.525	0.425	0.05	0.0	high	1	0	0
3854	0.0	0.0	0.0	1.0	none	1	1	0
3855	0.74418604	0.25581396	0.0	0.0	none	1	1	0
3856	0.4	0.2	0.3	0.1	high	1	1	0
3857	0.9117647	0.0	0.007352941	0.080882356	high	1	0	1
3858	0.90909094	0.0	0.09090909	0.0	none	1	1	0
3859	0.7368421	0.0	0.10526316	0.15789473	high	1	1	0
3860	0.25	0.0	0.0	0.75	high	1	1	0
3861	0.5714286	0.0	0.0	0.42857143	none	1	1	0
3862	0.5	0.0	0.5	0.0	none	1	0	0
3863	0.64705884	0.34117648	0.011764706	0.0	none	1	1	0
3864	0.65789473	0.0	0.05263158	0.28947368	high	1	1	0
3865	0.73140496	0.012396694	0.037190083	0.21900827	high	1	1	0
3866	0.0	0.0	1.0	0.0	high	1	1	0
3867	1.0	0.0	0.0	0.0	none	1	1	0
3868	0.8636364	0.045454547	0.09090909	0.0	none	1	1	0
3869	1.0	0.0	0.0	0.0	high	1	1	1
3870	0.0	0.0	0.2	0.8	none	1	1	0
3871	0.71428573	0.0	0.2857143	0.0	none	1	1	0
3872	0.72727275	0.0	0.0	0.27272728	none	1	1	0
3873	0.7954023	0.0	0.004597701	0.2	high	1	1	1
3874	0.45454547	0.27272728	0.0	0.27272728	none	1	1	0
3875	0.9411765	0.0	0.05882353	0.0	high	1	0	0
3876	0.96666664	0.0	0.033333335	0.0	basic	1	1	1
3877	1.0	0.0	0.0	0.0	none	1	1	0
3878	0.28253424	0.614726	0.0034246575	0.09931507	high	1	1	0
3879	0.7867647	0.20588236	0.007352941	0.0	high	1	1	1
3880	0.9782609	0.02173913	0.0	0.0	high	1	1	1
3881	0.06818182	0.0	0.0	0.9318182	middle	1	1	0
3882	0.75	0.0	0.25	0.0	high	1	1	0
3883	0.36363637	0.0	0.09090909	0.54545456	none	1	1	0
3884	0.0	0.0	1.0	0.0	none	1	0	0
3885	0.5642023	0.0	0.0	0.43579766	middle	1	1	1
3886	0.90909094	0.06363636	0.027272727	0.0	high	1	1	0
3887	0.0	0.0	0.5	0.5	high	1	1	0
3888	0.0	0.0	1.0	0.0	basic	0	0	0
3889	0.0	0.0	0.0	1.0	middle	1	1	1
3890	0.9677419	0.032258064	0.0	0.0	none	1	1	0
3891	0.4375	0.40625	0.03125	0.125	none	1	0	0
3892	0.4413793	0.0	0.08735632	0.47126436	high	1	1	0
3893	0.33333334	0.5897436	0.025641026	0.051282052	high	1	1	0
3894	0.4	0.0	0.0	0.6	high	1	1	0
3895	0.78571427	0.0	0.0	0.21428572	none	1	0	0
3896	0.9864865	0.0	0.013513514	0.0	high	1	1	1
3897	0.4051724	0.0	0.02586207	0.5689655	none	1	1	0
3898	0.33333334	0.0	0.6666667	0.0	high	1	0	0
3899	0.8333333	0.055555556	0.11111111	0.0	high	1	1	0
3900	1.0	0.0	0.0	0.0	none	1	0	1
3901	0.89534885	0.069767445	0.011627907	0.023255814	basic	1	1	1
3902	0.97727275	0.022727273	0.0	0.0	basic	1	1	0
3903	1.0	0.0	0.0	0.0	high	1	1	1
3904	0.9677419	0.0	0.032258064	0.0	middle	1	1	0
3905	0.18181819	0.6363636	0.0	0.18181819	high	1	1	0
3906	0.58064514	0.19354838	0.06451613	0.16129032	high	1	1	0
3907	0.83294666	0.16241299	0.004640371	0.0	high	1	1	0
3908	0.94285715	0.0	0.057142857	0.0	high	1	1	0
3909	0.0	0.0	0.1	0.9	none	1	1	0
3910	0.0	0.0	1.0	0.0	high	1	0	0
3911	0.90384614	0.01923077	0.07692308	0.0	high	1	1	1
3912	0.6060606	0.15151516	0.24242425	0.0	high	1	0	0
3913	0.6666667	0.0	0.0	0.33333334	none	1	1	0
3914	0.76666665	0.033333335	0.13333334	0.06666667	high	1	1	0
3915	0.0	0.0	1.0	0.0	high	1	1	0
3916	0.6666667	0.0	0.0	0.33333334	none	1	1	0
3917	0.6	0.0	0.0	0.4	none	1	1	0
3918	0.6666667	0.0	0.33333334	0.0	high	1	1	1
3919	0.79310346	0.18965517	0.01724138	0.0	none	1	1	0
3920	0.9076923	0.03076923	0.06153846	0.0	high	1	1	0
3921	0.0	0.0	1.0	0.0	high	1	1	0
3922	0.9464286	0.0	0.05357143	0.0	high	1	1	1
3923	0.0	0.0	1.0	0.0	none	1	1	0
3924	0.7058824	0.0	0.0	0.29411766	high	1	1	0
3925	0.9130435	0.032608695	0.010869565	0.04347826	high	1	1	0
3926	0.5143885	0.07913669	0.07194245	0.33453238	high	1	0	1
3927	0.62989324	0.0	0.014234875	0.3558719	high	1	1	1
3928	0.9259259	0.0	0.074074075	0.0	none	1	1	0
3929	0.6	0.0	0.0	0.4	none	1	1	0
3930	0.0	0.0	1.0	0.0	high	1	1	0
3931	0.5588235	0.0	0.0	0.44117647	none	1	1	0
3932	0.33333334	0.0	0.6666667	0.0	high	1	1	0
3933	0.0	0.0	0.0	1.0	none	1	1	0
3934	0.8181818	0.0	0.09090909	0.09090909	none	1	1	0
3935	1.0	0.0	0.0	0.0	high	1	1	1
3936	0.25	0.0	0.75	0.0	basic	1	1	0
3937	0.9444444	0.0	0.055555556	0.0	none	1	1	0
3938	0.8	0.0	0.2	0.0	high	1	1	0
3939	1.0	0.0	0.0	0.0	basic	1	1	1
3940	0.72727275	0.09090909	0.18181819	0.0	none	1	1	0
3941	0.0	0.0	1.0	0.0	none	1	1	0
3942	0.42857143	0.0	0.14285715	0.42857143	none	1	1	0
3943	0.84615386	0.0	0.07692308	0.07692308	none	1	1	0
3944	0.4	0.0	0.0	0.6	none	1	1	0
3945	0.5882353	0.2647059	0.14705883	0.0	high	1	1	0
3946	0.22222222	0.0	0.055555556	0.7222222	high	1	1	0
3947	0.6127451	0.38235295	0.004901961	0.0	high	1	1	0
3948	0.6201826	0.37373224	0.0035496957	0.002535497	none	1	1	0
3949	0.63917524	0.0	0.020618556	0.34020618	high	1	1	1
3950	0.0	0.0	1.0	0.0	high	1	1	0
3951	0.99019605	0.0	0.004901961	0.004901961	high	1	1	0
3952	0.9736842	0.0037593986	0.011278195	0.011278195	high	1	1	0
3953	0.58142495	0.36768448	0.015267176	0.03562341	high	1	0	0
3954	0.0	0.0	1.0	0.0	none	1	1	0
3955	0.7586207	0.18965517	0.05172414	0.0	none	1	1	0
3956	0.80322725	0.0067234426	0.000896459	0.18915285	high	1	0	1
3957	1.0	0.0	0.0	0.0	none	1	0	1
3958	0.0	0.0	0.04347826	0.95652175	high	1	1	0
3959	0.0	0.0	1.0	0.0	none	1	0	0
3960	0.37783375	0.5743073	0.0025188916	0.04534005	high	1	1	1
3961	0.8677686	0.0020661156	0.12809917	0.0020661156	middle	1	1	0
3962	0.47619048	0.14285715	0.2857143	0.0952381	high	1	1	0
3963	0.8597561	0.0	0.030487806	0.1097561	high	1	1	1
3964	0.56164384	0.33333334	0.0	0.10502283	high	1	1	1
3965	1.0	0.0	0.0	0.0	none	1	1	1
3966	0.32941177	0.0	0.011764706	0.65882355	none	1	1	0
3967	1.0	0.0	0.0	0.0	high	1	1	1
3968	0.66184974	0.25433525	0.023121387	0.06069364	high	1	1	1
3969	0.991453	0.0	0.008547009	0.0	high	1	1	0
3970	0.95604396	0.010989011	0.032967035	0.0	basic	1	1	0
3971	0.5	0.0	0.5	0.0	none	1	0	0
3972	0.4945055	0.46153846	0.010989011	0.032967035	high	1	1	1
3973	0.11111111	0.0	0.055555556	0.8333333	none	1	1	0
3974	0.74285716	0.0	0.0	0.25714287	none	1	1	0
3975	0.97619045	0.0	0.023809524	0.0	basic	1	1	1
3976	0.9354839	0.0	0.0	0.06451613	high	1	1	0
3977	0.84210527	0.0	0.0	0.15789473	high	1	1	1
3978	0.969697	0.02020202	0.01010101	0.0	high	1	1	0
3979	0.8432836	0.104477614	0.052238807	0.0	basic	1	1	0
3980	0.93877554	0.0	0.06122449	0.0	high	1	1	0
3981	0.9232877	0.002739726	0.030136986	0.043835618	high	1	1	0
3982	0.78431374	0.0	0.039215688	0.1764706	none	1	1	0
3983	0.6875	0.0	0.0	0.3125	none	1	1	0
3984	0.6834061	0.22925764	0.074235804	0.013100437	middle	1	1	0
3985	0.72	0.0	0.08	0.2	high	1	1	0
3986	0.0	0.0	1.0	0.0	none	1	1	0
3987	0.7446808	0.08510638	0.04255319	0.12765957	none	1	1	0
3988	0.75714284	0.007142857	0.06428572	0.17142858	high	1	1	0
3989	0.589404	0.0	0.01986755	0.39072847	high	1	1	0
3990	0.6077236	0.3160569	0.039634146	0.036585364	high	1	1	1
3991	0.8206897	0.04137931	0.020689655	0.11724138	high	1	1	0
3992	0.9189189	0.0045045046	0.076576576	0.0	middle	1	1	1
3993	0.0	0.0	1.0	0.0	high	1	1	0
3994	0.9	0.0	0.1	0.0	high	1	1	0
3995	0.60087717	0.19298245	0.048245613	0.15789473	high	1	1	0
3996	0.87323946	0.112676054	0.014084507	0.0	none	1	1	0
3997	0.6966292	0.16404495	0.015730336	0.123595506	high	1	1	0
3998	0.8181818	0.0	0.18181819	0.0	basic	1	0	0
3999	0.44444445	0.5	0.055555556	0.0	middle	0	0	0
4000	0.84615386	0.0	0.15384616	0.0	high	1	1	1
4001	0.8947368	0.0	0.10526316	0.0	none	1	1	0
4002	0.0	0.0	0.5	0.5	none	1	1	0
4003	0.8181818	0.0	0.18181819	0.0	none	1	0	0
4004	0.9736842	0.0	0.02631579	0.0	none	1	1	0
4005	0.8518519	0.037037037	0.11111111	0.0	high	1	1	1
4006	0.7777778	0.0	0.0	0.22222222	high	1	1	0
4007	0.7698598	0.15771028	0.019859813	0.052570093	high	1	1	0
4008	0.9891892	0.0	0.010810811	0.0	high	1	1	1
4009	0.90909094	0.0	0.09090909	0.0	high	1	1	0
4010	0.0	0.0	1.0	0.0	none	1	1	0
4011	0.42857143	0.2857143	0.0	0.2857143	none	1	1	0
4012	0.375	0.0	0.125	0.5	none	1	1	0
4013	0.35555556	0.5555556	0.022222223	0.06666667	none	1	1	0
4014	0.375	0.0	0.125	0.5	basic	1	1	0
4015	0.91525424	0.0	0.0	0.084745765	none	1	1	0
4016	1.0	0.0	0.0	0.0	high	1	1	0
4017	0.6666667	0.0	0.33333334	0.0	none	1	0	0
4018	0.8235294	0.0	0.1764706	0.0	none	1	1	0
4019	0.42857143	0.04017857	0.03125	0.5	high	1	1	1
4020	0.6964286	0.26785713	0.035714287	0.0	high	1	1	0
4021	0.0	0.0	1.0	0.0	high	1	1	0
4022	0.24110033	0.70469254	0.0	0.05420712	none	1	1	0
4023	0.125	0.0	0.125	0.75	none	1	1	0
4024	0.9726027	0.01369863	0.01369863	0.0	none	1	1	1
4025	0.6967213	0.23770492	0.06557377	0.0	high	1	1	0
4026	0.9	0.0	0.1	0.0	none	1	1	0
4027	0.722973	0.08783784	0.013513514	0.17567568	basic	1	1	0
4028	0.7209302	0.2372093	0.041860465	0.0	none	1	1	0
4029	1.0	0.0	0.0	0.0	high	1	0	1
4030	0.6666667	0.0	0.33333334	0.0	high	1	1	0
4031	0.43014705	0.5183824	0.012867647	0.03860294	high	1	1	1
4032	0.9166667	0.0	0.06944445	0.013888889	basic	1	1	1
4033	0.625	0.0	0.125	0.25	high	1	1	0
4034	0.9692308	0.0	0.03076923	0.0	high	1	1	0
4035	0.84210527	0.15789473	0.0	0.0	high	1	0	0
4036	0.055555556	0.0	0.0	0.9444444	none	1	1	0
4037	0.99378884	0.0	0.0062111802	0.0	none	1	1	0
4038	0.8666667	0.0	0.13333334	0.0	high	1	1	0
4039	0.0	0.0	1.0	0.0	none	1	1	0
4040	0.45454547	0.0	0.0	0.54545456	high	1	1	1
4041	0.0	0.0	0.0	1.0	basic	1	1	0
4042	0.63076925	0.06153846	0.015384615	0.2923077	none	1	1	1
4043	0.8012048	0.15662651	0.042168673	0.0	none	1	1	0
4044	0.8095238	0.1904762	0.0	0.0	high	1	1	0
4045	0.6666667	0.0	0.16666667	0.16666667	high	1	1	1
4046	0.375	0.125	0.0	0.5	high	1	1	1
4047	0.8	0.04	0.16	0.0	none	1	1	0
4048	0.64285713	0.31632653	0.040816326	0.0	basic	1	1	0
4049	0.2857143	0.17857143	0.035714287	0.5	high	1	0	0
4050	0.95652175	0.0	0.04347826	0.0	none	1	1	1
4051	0.2	0.6	0.2	0.0	none	1	1	0
4052	0.0	0.0	1.0	0.0	high	1	1	0
4053	0.3	0.0	0.1	0.6	high	1	1	0
4054	0.79012346	0.012345679	0.037037037	0.16049382	high	1	1	0
4055	0.627451	0.0	0.1764706	0.19607843	none	1	1	0
4056	0.9	0.0	0.1	0.0	none	1	1	0
4057	1.0	0.0	0.0	0.0	high	1	1	1
4058	0.0	0.0	0.0	1.0	basic	1	0	0
4059	0.6	0.0	0.0	0.4	none	1	1	0
4060	0.8888889	0.05882353	0.045751635	0.006535948	basic	1	1	1
4061	0.0	0.0	1.0	0.0	none	1	1	0
4062	0.62903225	0.2580645	0.048387095	0.06451613	high	1	1	0
4063	0.3	0.0	0.1	0.6	high	1	1	0
4064	0.0	0.0	1.0	0.0	none	1	1	0
4065	0.5315315	0.2072072	0.0	0.26126125	basic	1	1	0
4066	0.18604651	0.7209302	0.093023255	0.0	high	1	1	0
4067	0.73333335	0.0	0.033333335	0.23333333	high	1	1	0
4068	0.3	0.0	0.0	0.7	high	1	1	0
4069	0.9375	0.0	0.0625	0.0	high	1	1	0
4070	0.52272725	0.36363637	0.11363637	0.0	middle	1	1	0
4071	0.67105263	0.13157895	0.10526316	0.09210526	high	1	1	0
4072	0.0	0.0	0.0	1.0	none	1	1	0
4073	1.0	0.0	0.0	0.0	none	1	1	0
4074	1.0	0.0	0.0	0.0	high	0	0	0
4075	0.90909094	0.09090909	0.0	0.0	high	1	1	0
4076	0.5	0.0	0.5	0.0	high	1	0	0
4077	0.25	0.0	0.25	0.5	none	1	1	0
4078	0.0	0.0	0.0	1.0	none	1	1	0
4079	0.91	0.0	0.08	0.01	high	1	1	0
4080	0.61538464	0.0	0.18461539	0.2	high	1	1	0
4081	0.6363636	0.34343433	0.02020202	0.0	high	1	1	0
4082	0.8201754	0.0	0.00877193	0.17105263	high	1	1	1
4083	0.0	0.0	1.0	0.0	none	1	0	0
4084	0.93939394	0.02020202	0.04040404	0.0	high	1	0	0
4085	0.96875	0.0	0.0	0.03125	middle	1	1	0
4086	0.33333334	0.0	0.6666667	0.0	high	1	1	0
4087	0.9411765	0.0	0.05882353	0.0	high	1	1	0
4088	0.39322534	0.5905744	0.016200295	0.0	none	1	0	1
4089	0.57042253	0.0	0.07746479	0.35211268	high	1	1	0
4090	1.0	0.0	0.0	0.0	none	1	0	1
4091	0.9677419	0.0	0.032258064	0.0	none	1	1	0
4092	0.7692308	0.0	0.15384616	0.07692308	high	1	1	0
4093	0.9830508	0.0	0.016949153	0.0	none	1	0	1
4094	0.71428573	0.0	0.2857143	0.0	high	1	1	1
4095	0.59673023	0.0	0.0027247956	0.40054497	none	1	1	0
4096	0.0	0.0	0.0	1.0	basic	1	1	0
4097	0.6	0.0	0.0	0.4	none	1	1	0
4098	0.97935486	0.0012903226	0.019354839	0.0	basic	1	1	0
4099	0.0	0.0	0.0	1.0	high	1	1	0
4100	0.0	0.0	1.0	0.0	none	1	0	0
4101	1.0	0.0	0.0	0.0	none	1	1	0
4102	0.0	0.0	1.0	0.0	none	1	1	0
4103	0.93939394	0.0	0.0	0.060606062	none	1	0	0
4104	0.65562916	0.1562914	0.0013245033	0.18675497	high	1	1	1
4105	1.0	0.0	0.0	0.0	high	1	0	0
4106	0.9166667	0.0	0.083333336	0.0	basic	1	1	0
4107	0.625	0.0	0.035714287	0.3392857	none	1	1	0
4108	1.0	0.0	0.0	0.0	none	1	1	0
4109	0.8780488	0.1097561	0.0121951215	0.0	high	1	1	0
4110	0.8333333	0.0	0.0	0.16666667	high	1	1	0
4111	0.2777778	0.0	0.11111111	0.6111111	none	1	1	0
4112	0.96	0.0	0.04	0.0	high	1	0	1
4113	0.85714287	0.0	0.14285715	0.0	none	1	1	0
4114	0.6641853	0.0024813896	0.011579818	0.3217535	high	1	1	1
4115	0.96666664	0.0	0.033333335	0.0	none	1	1	1
4116	0.75915223	0.0	0.0	0.24084778	high	1	0	1
4117	0.0	0.0	1.0	0.0	high	1	1	0
4118	0.8020833	0.1875	0.010416667	0.0	high	1	1	1
4119	0.973262	0.0	0.026737968	0.0	high	1	1	0
4120	0.0	0.0	1.0	0.0	high	1	1	0
4121	0.7962963	0.0	0.018518519	0.18518518	none	1	1	0
4122	0.7692308	0.0	0.23076923	0.0	high	1	1	1
4123	0.6891892	0.22297297	0.054054055	0.033783782	basic	1	1	0
4124	0.0	0.0	1.0	0.0	high	0	0	0
4125	0.5294118	0.0	0.0	0.47058824	none	1	1	0
4126	1.0	0.0	0.0	0.0	middle	1	0	0
4127	1.0	0.0	0.0	0.0	high	1	0	1
4128	0.0	0.0	1.0	0.0	high	0	0	0
4129	0.0	0.0	0.5	0.5	basic	0	0	0
4130	0.67142856	0.0	0.071428575	0.25714287	none	1	1	0
4131	0.88235295	0.0	0.05882353	0.05882353	high	1	1	0
4132	0.54545456	0.36363637	0.09090909	0.0	basic	1	0	0
4133	0.0	0.0	1.0	0.0	basic	0	0	0
4134	0.71428573	0.0	0.0	0.2857143	high	1	1	0
4135	0.75	0.0	0.25	0.0	none	1	1	0
4136	1.0	0.0	0.0	0.0	high	1	1	0
4137	0.71428573	0.0	0.2857143	0.0	none	1	1	0
4138	0.6666667	0.0	0.33333334	0.0	high	1	1	0
4139	0.2857143	0.0	0.14285715	0.5714286	none	1	1	0
4140	0.58196723	0.13114753	0.04918033	0.23770492	high	1	1	1
4141	0.6	0.0	0.1	0.3	none	1	1	0
4142	0.9009009	0.009009009	0.09009009	0.0	high	1	1	1
4143	0.6666667	0.0	0.33333334	0.0	high	1	1	0
4144	0.0	0.0	0.0	1.0	none	1	1	0
4145	0.97183096	0.0	0.028169014	0.0	none	1	1	1
4146	1.0	0.0	0.0	0.0	high	1	1	1
4147	0.0	0.0	1.0	0.0	none	1	1	0
4148	0.930131	0.0	0.008733625	0.06113537	high	1	0	0
4149	0.96995705	0.0	0.017167382	0.012875536	high	1	1	1
4150	0.9325397	0.0	0.06746032	0.0	basic	1	0	1
4151	0.0	0.0	1.0	0.0	none	1	1	0
4152	0.6981132	0.1509434	0.056603774	0.094339624	high	1	1	0
4153	0.5202086	0.47718382	0.0026075619	0.0	basic	1	0	0
4154	0.5225225	0.08108108	0.009009009	0.3873874	high	1	1	0
4155	0.41905564	0.4915683	0.0033726813	0.08600337	high	1	1	0
4156	0.6666667	0.0	0.33333334	0.0	middle	1	0	1
4157	0.0	0.0	1.0	0.0	middle	1	1	0
4158	0.4	0.2	0.2	0.2	high	1	1	1
4159	0.8803419	0.051282052	0.06837607	0.0	high	1	1	0
4160	0.5	0.11764706	0.014705882	0.36764705	high	1	0	0
4161	0.5811966	0.22222222	0.0	0.1965812	high	1	1	0
4162	0.48076922	0.0	0.01923077	0.5	none	1	1	0
4163	0.8333333	0.0	0.16666667	0.0	none	1	0	1
4164	0.9130435	0.02173913	0.0	0.06521739	none	1	1	0
4165	0.0	0.0	0.004166667	0.99583334	high	1	1	0
4166	0.0	0.0	0.0	1.0	high	1	1	0
4167	0.33333334	0.0	0.0	0.6666667	none	1	1	0
4168	0.0	0.0	1.0	0.0	none	1	1	0
4169	1.0	0.0	0.0	0.0	none	1	1	0
4170	0.94520545	0.01369863	0.01369863	0.02739726	high	1	1	0
4171	0.66129035	0.14516129	0.032258064	0.16129032	high	1	1	0
4172	0.0	0.0	0.0	1.0	high	1	1	0
4173	0.0	0.0	0.0	1.0	basic	1	0	1
4174	0.0	0.0	1.0	0.0	none	1	1	0
4175	0.5472973	0.4391892	0.013513514	0.0	high	1	1	0
4176	0.0	0.0	0.0	1.0	none	1	1	0
4177	0.8666667	0.0	0.13333334	0.0	none	1	0	0
4178	0.975	0.0	0.025	0.0	basic	1	1	0
4179	0.7932692	0.009615385	0.067307696	0.1298077	high	1	1	1
4180	0.56435645	0.03960396	0.04950495	0.34653464	high	1	1	0
4181	0.0	0.0	1.0	0.0	none	1	1	0
4182	0.6	0.08	0.0	0.32	high	1	1	1
4183	0.44843048	0.0022421526	0.020179372	0.529148	high	1	0	0
4184	1.0	0.0	0.0	0.0	high	1	0	1
4185	0.93037975	0.0	0.06962025	0.0	basic	1	1	0
4186	0.34153005	0.55191255	0.024590164	0.08196721	high	1	1	1
4187	0.71428573	0.0	0.030075189	0.2556391	high	1	0	0
4188	0.5	0.0	0.1	0.4	high	1	1	0
4189	0.505618	0.13483146	0.0	0.35955057	high	1	1	0
4190	1.0	0.0	0.0	0.0	basic	1	0	1
4191	0.90909094	0.0	0.09090909	0.0	high	1	0	0
4192	0.6666667	0.16666667	0.16666667	0.0	high	1	1	0
4193	0.9885496	0.0	0.011450382	0.0	high	1	1	0
4194	0.94285715	0.0	0.057142857	0.0	none	1	1	0
4195	0.33519554	0.6256983	0.039106146	0.0	high	1	1	0
4196	0.8	0.13333334	0.06666667	0.0	none	1	1	1
4197	0.88461536	0.0	0.07692308	0.03846154	high	1	1	0
4198	0.23529412	0.0	0.05882353	0.7058824	none	1	1	0
4199	0.95238096	0.0	0.04761905	0.0	none	1	0	0
4200	1.0	0.0	0.0	0.0	none	1	0	1
4201	0.9640103	0.012853471	0.017994858	0.005141388	none	1	1	0
4202	0.33333334	0.0	0.0	0.6666667	none	1	1	0
4203	0.9047619	0.0	0.04761905	0.04761905	none	1	1	0
4204	0.33333334	0.0	0.6666667	0.0	middle	1	1	0
4205	0.6666667	0.0	0.33333334	0.0	middle	0	0	0
4206	0.98373985	0.0	0.016260162	0.0	high	1	1	1
4207	0.5	0.0	0.0	0.5	none	1	1	0
4208	0.90909094	0.0	0.09090909	0.0	middle	1	1	0
4209	0.5897436	0.0	0.051282052	0.35897437	high	1	1	0
4210	0.9375	0.0	0.0625	0.0	high	1	1	0
4211	0.8738739	0.0	0.036036037	0.09009009	high	1	1	0
4212	0.86021125	0.10985915	0.021830985	0.008098591	high	1	1	1
4213	0.5188679	0.0	0.004716981	0.4764151	high	1	1	0
4214	0.50530034	0.0	0.0	0.49469966	high	1	1	0
4215	0.0	0.0	1.0	0.0	high	1	1	0
4216	0.96875	0.0	0.03125	0.0	high	1	1	1
4217	0.9	0.0	0.1	0.0	none	1	1	0
4218	0.96428573	0.0	0.035714287	0.0	high	1	1	0
4219	0.5882353	0.05882353	0.11764706	0.23529412	high	1	1	0
4220	0.90613717	0.0	0.027075812	0.066787004	high	1	1	0
4221	0.8333333	0.0	0.16666667	0.0	high	1	1	1
4222	0.875	0.0	0.0	0.125	high	1	1	1
4223	0.8787879	0.0	0.060606062	0.060606062	middle	1	1	0
4224	0.7581864	0.0	0.16624685	0.075566754	middle	1	1	0
4225	0.2580645	0.33333334	0.0	0.40860215	high	1	1	0
4226	0.0	0.0	1.0	0.0	none	1	1	0
4227	0.71428573	0.0	0.0	0.2857143	none	1	1	0
4228	0.6308725	0.24161074	0.013422819	0.11409396	none	1	1	0
4229	0.0	0.0	1.0	0.0	high	1	1	0
4230	0.85714287	0.0	0.14285715	0.0	high	1	1	0
4231	0.75	0.0	0.0	0.25	high	1	1	0
4232	0.5	0.0	0.0	0.5	none	1	1	0
4233	0.8121212	0.13333334	0.042424243	0.012121212	high	1	1	0
4234	0.0	0.0	0.0	1.0	none	1	1	0
4235	0.73333335	0.033333335	0.16666667	0.06666667	none	1	1	0
4236	0.47826087	0.0	0.04347826	0.47826087	high	1	1	0
4237	1.0	0.0	0.0	0.0	high	1	1	0
4238	0.958231	0.02948403	0.012285012	0.0	high	1	1	0
4239	0.75	0.2	0.05	0.0	high	1	0	0
4240	0.6666667	0.0	0.0	0.33333334	high	0	0	0
4241	0.024390243	0.0	0.0	0.9756098	high	1	1	0
4242	0.5	0.0	0.5	0.0	high	1	1	0
4243	0.6363636	0.0	0.0	0.36363637	none	1	0	0
4244	0.48809522	0.0	0.011904762	0.5	high	1	0	0
4245	0.94285715	0.0	0.057142857	0.0	high	1	1	0
4246	0.8227848	0.16455697	0.012658228	0.0	high	1	1	1
4247	0.875	0.0	0.125	0.0	high	1	1	1
4248	0.0	0.0	1.0	0.0	none	1	1	0
4249	0.0	0.0	0.6666667	0.33333334	high	1	1	0
4250	0.82807016	0.0	0.06315789	0.10877193	high	1	1	1
4251	0.62637365	0.2967033	0.043956045	0.032967035	high	1	1	0
4252	0.0	0.0	1.0	0.0	basic	1	1	0
4253	0.68728524	0.0	0.0068728523	0.30584192	basic	1	1	1
4254	0.7	0.0	0.3	0.0	high	1	0	1
4255	0.0	0.0	1.0	0.0	none	0	0	0
4256	0.7556818	0.1875	0.056818184	0.0	none	1	1	0
4257	0.367713	0.44843048	0.02690583	0.15695067	none	1	1	0
4258	0.6666667	0.0	0.33333334	0.0	none	1	0	0
4259	0.14285715	0.0	0.0	0.85714287	none	1	1	0
4260	0.33333334	0.0	0.6666667	0.0	basic	1	1	0
4261	0.81884056	0.0	0.007246377	0.17391305	none	1	1	0
4262	0.58709675	0.3548387	0.032258064	0.025806451	high	1	1	0
4263	0.1791967	0.80432546	0.011328528	0.0051493305	high	1	1	0
